account,base_symbol,date,db_trades,matched,no_log,unmatched
ES-IPS_TM_12,ES,2025-01-29,21,21,0,0
ES-IPS_TM_12,ES,2025-01-30,27,27,0,0
ES-IPS_TM_12,ES,2025-01-31,21,21,0,0
ES-IPS_TM_12,ES,2025-02-02,3,3,0,0
ES-IPS_TM_12,ES,2025-02-03,37,37,0,0
ES-IPS_TM_12,ES,2025-02-04,14,14,0,0
ES-IPS_TM_12,ES,2025-02-05,17,17,0,0
ES-IPS_TM_12,ES,2025-02-06,8,8,0,0
ES-IPS_TM_12,ES,2025-02-07,24,24,0,0
ES-IPS_TM_12,ES,2025-02-09,4,4,0,0
ES-IPS_TM_12,ES,2025-02-10,10,10,0,0
ES-IPS_TM_12,ES,2025-02-11,9,9,0,0
ES-IPS_TM_12,ES,2025-02-12,16,16,0,0
ES-IPS_TM_12,ES,2025-02-13,17,17,0,0
ES-IPS_TM_12,ES,2025-02-14,7,7,0,0
ES-IPS_TM_12,ES,2025-02-18,3,3,0,0
ES-IPS_TM_12,ES,2025-02-19,5,5,0,0
ES-IPS_TM_12,ES,2025-02-20,16,16,0,0
ES-IPS_TM_12,ES,2025-02-21,9,9,0,0
ES-IPS_TM_12,ES,2025-02-23,1,1,0,0
ES-IPS_TM_12,ES,2025-02-24,22,22,0,0
ES-IPS_TM_12,ES,2025-02-25,35,35,0,0
ES-IPS_TM_12,ES,2025-02-26,25,25,0,0
ES-IPS_TM_12,ES,2025-02-27,27,27,0,0
ES-IPS_TM_12,ES,2025-02-28,37,37,0,0
ES-IPS_TM_12,ES,2025-03-02,1,1,0,0
ES-IPS_TM_12,ES,2025-03-03,41,41,0,0
ES-IPS_TM_12,ES,2025-03-04,62,62,0,0
ES-IPS_TM_12,ES,2025-03-05,61,61,0,0
ES-IPS_TM_12,ES,2025-03-06,68,68,0,0
ES-IPS_TM_12,ES,2025-03-07,57,57,0,0
ES-IPS_TM_12,ES,2025-03-09,2,2,0,0
ES-IPS_TM_12,ES,2025-03-10,59,59,0,0
ES-IPS_TM_12,ES,2025-03-11,12,12,0,0
ES-IPS_TM_12,ES,2025-03-12,45,45,0,0
ES-IPS_TM_12,ES,2025-03-13,40,40,0,0
ES-IPS_TM_12,ES,2025-03-14,33,33,0,0
ES-IPS_TM_12,ES,2025-03-16,1,1,0,0
ES-IPS_TM_12,ES,2025-03-17,17,17,0,0
ES-IPS_TM_12,ES,2025-03-18,17,17,0,0
ES-IPS_TM_12,ES,2025-03-19,14,14,0,0
ES-IPS_TM_12,ES,2025-03-20,25,25,0,0
ES-IPS_TM_12,ES,2025-03-21,26,26,0,0
ES-IPS_TM_12,ES,2025-03-24,8,8,0,0
ES-IPS_TM_12,ES,2025-03-25,7,7,0,0
ES-IPS_TM_12,ES,2025-03-26,11,11,0,0
ES-IPS_TM_12,ES,2025-03-27,38,38,0,0
ES-IPS_TM_12,ES,2025-03-28,37,37,0,0
ES-IPS_TM_12,ES,2025-03-31,41,41,0,0
ES-IPS_TM_12,ES,2025-04-01,36,36,0,0
ES-IPS_TM_12,ES,2025-04-02,50,50,0,0
ES-IPS_TM_12,ES,2025-04-03,80,80,0,0
ES-IPS_TM_12,ES,2025-04-04,112,112,0,0
ES-IPS_TM_12,ES,2025-04-06,11,11,0,0
ES-IPS_TM_12,ES,2025-04-07,206,206,0,0
ES-IPS_TM_12,ES,2025-04-08,112,112,0,0
ES-IPS_TM_12,ES,2025-04-09,149,149,0,0
ES-IPS_TM_12,ES,2025-04-10,133,133,0,0
ES-IPS_TM_12,ES,2025-04-11,88,88,0,0
ES-IPS_TM_12,ES,2025-04-14,51,51,0,0
ES-IPS_TM_12,ES,2025-04-15,47,47,0,0
ES-IPS_TM_12,ES,2025-04-16,43,43,0,0
ES-IPS_TM_12,ES,2025-04-17,43,43,0,0
ES-IPS_TM_12,ES,2025-04-21,34,34,0,0
ES-IPS_TM_12,ES,2025-04-22,40,40,0,0
ES-IPS_TM_12,ES,2025-04-23,50,50,0,0
ES-IPS_TM_12,ES,2025-04-24,26,26,0,0
ES-IPS_TM_12,ES,2025-04-25,30,30,0,0
ES-IPS_TM_12,ES,2025-04-27,1,1,0,0
ES-IPS_TM_12,ES,2025-04-28,35,35,0,0
ES-IPS_TM_12,ES,2025-04-29,21,21,0,0
ES-IPS_TM_12,ES,2025-04-30,41,41,0,0
ES-IPS_TM_12,ES,2025-05-01,38,38,0,0
ES-IPS_TM_12,ES,2025-05-02,25,25,0,0
ES-IPS_TM_12,ES,2025-05-05,17,17,0,0
ES-IPS_TM_12,ES,2025-05-06,20,20,0,0
ES-IPS_TM_12,ES,2025-05-07,39,39,0,0
ES-IPS_TM_12,ES,2025-05-08,26,26,0,0
ES-IPS_TM_12,ES,2025-05-09,17,17,0,0
ES-IPS_TM_12,ES,2025-05-12,23,23,0,0
ES-IPS_TM_12,ES,2025-05-13,16,16,0,0
ES-IPS_TM_12,ES,2025-05-14,8,8,0,0
ES-IPS_TM_12,ES,2025-05-15,10,10,0,0
ES-IPS_TM_12,ES,2025-05-16,9,9,0,0
ES-IPS_TM_12,ES,2025-05-18,2,2,0,0
ES-IPS_TM_12,ES,2025-05-19,31,31,0,0
ES-IPS_TM_12,ES,2025-05-20,6,6,0,0
ES-IPS_TM_12,ES,2025-05-21,34,34,0,0
ES-IPS_TM_12,ES,2025-05-22,24,24,0,0
ES-IPS_TM_12,ES,2025-05-23,42,42,0,0
ES-IPS_TM_12,ES,2025-05-26,6,6,0,0
ES-IPS_TM_12,ES,2025-05-27,14,14,0,0
ES-IPS_TM_12,ES,2025-05-28,9,9,0,0
ES-IPS_TM_12,ES,2025-05-29,33,33,0,0
ES-IPS_TM_12,ES,2025-05-30,29,29,0,0
ES-IPS_TM_12,ES,2025-06-02,17,17,0,0
ES-IPS_TM_12,ES,2025-06-03,15,15,0,0
ES-IPS_TM_12,ES,2025-06-04,12,12,0,0
ES-IPS_TM_12,ES,2025-06-05,27,27,0,0
ES-IPS_TM_12,ES,2025-06-06,11,11,0,0
ES-IPS_TM_12,ES,2025-06-09,4,4,0,0
ES-IPS_TM_12,ES,2025-06-10,15,15,0,0
ES-IPS_TM_12,ES,2025-06-11,27,27,0,0
ES-IPS_TM_12,ES,2025-06-12,13,13,0,0
ES-IPS_TM_12,ES,2025-06-13,32,32,0,0
ES-IPS_TM_12,ES,2025-06-15,5,5,0,0
ES-IPS_TM_12,ES,2025-06-16,7,7,0,0
ES-IPS_TM_12,ES,2025-06-17,7,7,0,0
ES-IPS_TM_12,ES,2025-06-18,10,10,0,0
ES-IPS_TM_12,ES,2025-06-19,4,4,0,0
ES-IPS_TM_12,ES,2025-06-20,2,2,0,0
ES-IPS_TM_12,ES,2025-06-23,18,18,0,0
ES-IPS_TM_12,ES,2025-06-24,13,13,0,0
ES-IPS_TM_12,ES,2025-06-25,4,4,0,0
ES-IPS_TM_12,ES,2025-06-26,6,6,0,0
ES-IPS_TM_12,ES,2025-06-27,7,7,0,0
ES-IPS_TM_12,ES,2025-06-29,1,1,0,0
ES-IPS_TM_12,ES,2025-06-30,7,7,0,0
ES-IPS_TM_12,ES,2025-07-01,14,14,0,0
ES-IPS_TM_12,ES,2025-07-02,5,5,0,0
ES-IPS_TM_12,ES,2025-07-03,2,2,0,0
ES-IPS_TM_12,ES,2025-07-04,1,1,0,0
ES-IPS_TM_12,ES,2025-07-07,18,18,0,0
ES-IPS_TM_12,ES,2025-07-08,10,10,0,0
ES-IPS_TM_12,ES,2025-07-09,4,4,0,0
ES-IPS_TM_12,ES,2025-07-10,8,8,0,0
ES-IPS_TM_12,ES,2025-07-11,11,11,0,0
ES-IPS_TM_12,ES,2025-07-14,9,9,0,0
ES-IPS_TM_12,ES,2025-07-15,14,14,0,0
ES-IPS_TM_12,ES,2025-07-16,18,18,0,0
ES-IPS_TM_12,ES,2025-07-17,6,6,0,0
ES-IPS_TM_12,ES,2025-07-18,2,2,0,0
ES-IPS_TM_12,ES,2025-07-20,1,1,0,0
ES-IPS_TM_12,ES,2025-07-21,6,6,0,0
ES-IPS_TM_12,ES,2025-07-22,9,9,0,0
ES-IPS_TM_12,ES,2025-07-23,3,3,0,0
ES-IPS_TM_12,ES,2025-07-24,5,5,0,0
ES-IPS_TM_12,ES,2025-07-25,5,5,0,0
ES-IPS_TM_12,ES,2025-07-28,6,6,0,0
ES-IPS_TM_12,ES,2025-07-29,3,3,0,0
ES-IPS_TM_12,ES,2025-07-30,14,14,0,0
ES-IPS_TM_12,ES,2025-07-31,19,19,0,0
ES-IPS_TM_12,ES,2025-08-01,32,32,0,0
ES-IPS_TM_12,ES,2025-08-03,1,1,0,0
ES-IPS_TM_12,ES,2025-08-04,10,10,0,0
ES-IPS_TM_12,ES,2025-08-05,9,9,0,0
ES-IPS_TM_12,ES,2025-08-06,12,12,0,0
ES-IPS_TM_12,ES,2025-08-07,14,14,0,0
ES-IPS_TM_12,ES,2025-08-08,8,8,0,0
ES-IPS_TM_12,ES,2025-08-11,5,5,0,0
ES-IPS_TM_12,ES,2025-08-12,14,14,0,0
ES-IPS_TM_12,ES,2025-08-13,8,8,0,0
ES-IPS_TM_12,ES,2025-08-14,9,9,0,0
ES-IPS_TM_12,ES,2025-08-15,2,2,0,0
ES-IPS_TM_12,ES,2025-08-18,2,2,0,0
ES-IPS_TM_12,ES,2025-08-19,10,10,0,0
ES-IPS_TM_12,ES,2025-08-20,17,17,0,0
ES-IPS_TM_12,ES,2025-08-21,18,18,0,0
ES-IPS_TM_12,ES,2025-08-22,21,21,0,0
ES-IPS_TM_12,ES,2025-08-24,1,1,0,0
ES-IPS_TM_12,ES,2025-08-25,13,13,0,0
ES-IPS_TM_12,ES,2025-08-26,11,11,0,0
ES-IPS_TM_12,ES,2025-08-27,7,7,0,0
ES-IPS_TM_12,ES,2025-08-28,5,5,0,0
ES-IPS_TM_12,ES,2025-08-29,5,5,0,0
ES-IPS_TM_12,ES,2025-09-01,4,4,0,0
ES-IPS_TM_12,ES,2025-09-02,22,22,0,0
ES-IPS_TM_12,ES,2025-09-03,14,14,0,0
ES-IPS_TM_12,ES,2025-09-04,6,6,0,0
ES-IPS_TM_12,ES,2025-09-05,33,33,0,0
ES-IPS_TM_12,ES,2025-09-08,7,7,0,0
ES-IPS_TM_12,ES,2025-09-09,9,9,0,0
ES-IPS_TM_12,ES,2025-09-10,5,5,0,0
ES-IPS_TM_12,ES,2025-09-11,7,7,0,0
ES-IPS_TM_12,ES,2025-09-12,4,4,0,0
ES-IPS_TM_12,ES,2025-09-15,5,5,0,0
ES-IPS_TM_12,ES,2025-09-16,2,2,0,0
ES-IPS_TM_12,ES,2025-09-17,26,26,0,0
ES-IPS_TM_12,ES,2025-09-18,18,18,0,0
ES-IPS_TM_12,ES,2025-09-19,7,7,0,0
ES-IPS_TM_12,ES,2025-09-22,11,11,0,0
ES-IPS_TM_12,ES,2025-09-23,6,6,0,0
ES-IPS_TM_12,ES,2025-09-24,3,3,0,0
ES-IPS_TM_12,ES,2025-10-13,20,20,0,0
ES-IPS_TM_12,ES,2025-10-14,35,35,0,0
ES-IPS_TM_12,ES,2025-10-15,36,36,0,0
ES-IPS_TM_12,ES,2025-10-16,42,42,0,0
ES-IPS_TM_12,ES,2025-10-17,44,44,0,0
ES-IPS_TM_12,ES,2025-10-20,10,10,0,0
ES-IPS_TM_12,ES,2025-10-21,11,11,0,0
ES-IPS_TM_12,ES,2025-10-22,18,18,0,0
ES-IPS_TM_12,ES,2025-10-23,11,11,0,0
ES-IPS_TM_12,ES,2025-10-24,8,8,0,0
ES-IPS_TM_12,ES,2025-10-27,4,4,0,0
ES-IPS_TM_12,ES,2025-10-28,4,4,0,0
ES-IPS_TM_12,ES,2025-10-29,20,20,0,0
ES-IPS_TM_12,ES,2025-10-30,29,29,0,0
ES-IPS_TM_12,ES,2025-10-31,20,20,0,0
ES-IPS_TM_12,ES,2025-11-02,1,1,0,0
ES-IPS_TM_12,ES,2025-11-03,13,13,0,0
ES-IPS_TM_12,ES,2025-11-04,36,36,0,0
ES-IPS_TM_12,ES,2025-11-05,12,12,0,0
ES-IPS_TM_12,ES,2025-11-06,35,35,0,0
ES-IPS_TM_12,ES,2025-11-07,4,4,0,0
ES-IPS_TM_12,ES,2025-11-17,39,39,0,0
ES-IPS_TM_12,ES,2025-11-18,38,38,0,0
ES-IPS_TM_12,ES,2025-11-19,42,42,0,0
ES-IPS_TM_12,ES,2025-11-20,92,92,0,0
ES-IPS_TM_12,ES,2025-11-21,75,75,0,0
ES-IPS_TM_12,ES,2025-11-24,25,25,0,0
ES-IPS_TM_12,ES,2025-11-25,32,32,0,0
ES-IPS_TM_12,ES,2025-11-26,16,16,0,0
ES-IPS_TM_12,ES,2025-12-01,10,10,0,0
ES-IPS_TM_12,ES,2025-12-02,23,23,0,0
ES-IPS_TM_12,ES,2025-12-03,17,17,0,0
ES-IPS_TM_12,ES,2025-12-04,12,12,0,0
ES-IPS_TM_12,ES,2025-12-05,15,15,0,0
ES-IPS_TM_12,ES,2025-12-08,10,10,0,0
ES-IPS_TM_12,ES,2025-12-09,4,4,0,0
ES-IPS_TM_12,ES,2025-12-10,16,16,0,0
ES-IPS_TM_12,ES,2025-12-11,14,14,0,0
ES-IPS_TM_12,ES,2025-12-12,11,11,0,0
ES-IPS_TM_12,ES,2025-12-15,7,7,0,0
ES-IPS_TM_12,ES,2025-12-16,20,20,0,0
ES-IPS_TM_12,ES,2025-12-17,22,22,0,0
ES-IPS_TM_12,ES,2025-12-18,34,34,0,0
ES-IPS_TM_12,ES,2025-12-19,21,21,0,0
ES-IPS_TM_12,ES,2025-12-22,4,4,0,0
ES-IPS_TM_12,ES,2025-12-23,6,6,0,0
ES-IPS_TM_12,ES,2025-12-24,2,2,0,0
ES-IPS_TM_12,ES,2025-12-29,8,8,0,0
ES-IPS_TM_12,ES,2025-12-31,9,9,0,0
ES-IPS_TM_12,ES,2026-01-02,24,24,0,0
ES-IPS_TM_12,ES,2026-01-05,6,6,0,0
ES-IPS_TM_12,ES,2026-01-06,9,9,0,0
ES-IPS_TM_12,ES,2026-01-07,9,9,0,0
ES-IPS_TM_12,ES,2026-01-08,8,8,0,0
ES-IPS_TM_12,ES,2026-01-09,8,8,0,0
ES-IPS_TM_12,ES,2026-01-12,6,6,0,0
ES-IPS_TM_12,ES,2026-01-13,13,13,0,0
ES-IPS_TM_12,ES,2026-01-14,18,18,0,0
ES-IPS_TM_12,ES,2026-01-15,13,13,0,0
ES-IPS_TM_12,ES,2026-01-16,12,12,0,0
ES-IPS_TM_12,ES,2026-01-18,1,1,0,0
ES-IPS_TM_12,ES,2026-01-19,16,16,0,0
ES-IPS_TM_12,ES,2026-01-20,33,33,0,0
ES-IPS_TM_12,ES,2026-01-21,29,29,0,0
ES-IPS_TM_12,ES,2026-01-22,13,13,0,0
ES-IPS_TM_12,ES,2026-01-23,13,13,0,0
ES-IPS_TM_12,ES,2026-01-26,15,15,0,0
ES-IPS_TM_12,ES,2026-01-27,5,5,0,0
ES-IPS_TM_12,ES,2026-01-28,11,11,0,0
ES-IPS_TM_12,ES,2026-01-29,23,23,0,0
ES-IPS_TM_12,ES,2026-01-30,36,36,0,0
ES-IPS_TM_12,ES,2026-02-02,21,21,0,0
ES-IPS_TM_12,ES,2026-02-03,20,20,0,0
ES-IPS_TM_12,ES,2026-02-04,37,37,0,0
ES-IPS_TM_12,ES,2026-02-05,63,63,0,0
ES-IPS_TM_12,ES,2026-02-06,45,45,0,0
ES-IPS_TM_12,ES,2026-02-09,21,21,0,0
ES-IPS_TM_12,ES,2026-02-10,11,11,0,0
ES-IPS_TM_12,ES,2026-02-11,26,26,0,0
ES-IPS_TM_12,ES,2026-02-12,30,30,0,0
ES-IPS_TM_12,ES,2026-02-13,37,37,0,0
ES-IPS_TM_12,ES,2026-02-16,6,6,0,0
ES-IPS_TM_12,ES,2026-02-17,39,39,0,0
ES-IPS_TM_12,ES,2026-02-18,15,15,0,0
ES-IPS_TM_12,ES,2026-02-19,21,21,0,0
ES-IPS_TM_12,ES,2026-02-20,46,46,0,0
ES-IPS_TM_12,ES,2026-02-23,22,22,0,0
ES-IPS_TM_12,ES,2026-02-24,15,15,0,0
ES-IPS_TM_12,ES,2026-02-25,2,2,0,0
ES-IPS_TM_12,ES,2026-02-26,25,25,0,0
ES-IPS_TM_12,ES,2026-02-27,21,21,0,0
ES-IPS_TM_12,ES,2026-03-01,3,3,0,0
ES-IPS_TM_12,ES,2026-03-02,26,26,0,0
ES-IPS_TM_12,ES,2026-03-03,51,51,0,0
ES-IPS_TM_12,ES,2026-03-04,38,38,0,0
ES-IPS_TM_12,ES,2026-03-05,49,49,0,0
ES-IPS_TM_12,ES,2026-03-06,46,46,0,0
ES-IPS_TM_12,ES,2026-03-08,1,1,0,0
ES-IPS_TM_12,ES,2026-03-09,58,58,0,0
ES-IPS_TM_12,ES,2026-03-10,40,40,0,0
ES-IPS_TM_12,ES,2026-03-11,34,34,0,0
ES-IPS_TM_12,ES,2026-03-12,45,45,0,0
ES-IPS_TM_12,ES,2026-03-13,21,21,0,0
ES-IPS_TM_12,ES,2026-03-15,1,1,0,0
ES-IPS_TM_12,ES,2026-03-16,16,16,0,0
ES-IPS_TM_12,ES,2026-03-17,17,17,0,0
ES-IPS_TM_12,ES,2026-03-18,24,24,0,0
ES-IPS_TM_12,ES,2026-03-19,34,34,0,0
ES-IPS_TM_12,ES,2026-03-20,35,35,0,0
ES-IPS_TM_12,ES,2026-03-22,1,1,0,0
ES-IPS_TM_12,ES,2026-03-23,52,52,0,0
ES-IPS_TM_12,ES,2026-03-24,22,22,0,0
ES-IPS_TM_12,ES,2026-03-25,36,36,0,0
ES-IPS_TM_12,ES,2026-03-26,28,28,0,0
ES-IPS_TM_12,ES,2026-03-27,22,22,0,0
ES-IPS_TM_12,ES,2026-03-29,4,4,0,0
ES-IPS_TM_12,ES,2026-03-30,39,39,0,0
ES-IPS_TM_12,ES,2026-03-31,48,48,0,0
ES-IPS_TM_12,ES,2026-04-01,23,23,0,0
ES-IPS_TM_12,ES,2026-04-02,32,32,0,0
ES-IPS_TM_12,ES,2026-04-03,2,2,0,0
ES-IPS_TM_12,ES,2026-04-05,1,1,0,0
ES-IPS_TM_12,ES,2026-04-06,16,16,0,0
ES-IPS_TM_12,ES,2026-04-07,53,53,0,0
ES-IPS_TM_12,ES,2026-04-08,19,19,0,0
ES-IPS_TM_12,ES,2026-04-09,21,21,0,0
ES-IPS_TM_12,ES,2026-04-10,10,10,0,0
ES-IPS_TM_12,ES,2026-04-13,11,11,0,0
ES-IPS_TM_12,ES,2026-04-14,2,2,0,0
ES-IPS_TM_12,ES,2026-04-15,8,8,0,0
ES-IPS_TM_12,ES,2026-04-16,10,10,0,0
ES-IPS_TM_12,ES,2026-04-17,17,17,0,0
ES-IPS_TM_12,ES,2026-04-19,2,2,0,0
ES-IPS_TM_12,ES,2026-04-21,20,20,0,0
ES-IPS_TM_12,ES,2026-04-22,3,3,0,0
ES-IPS_TM_12,ES,2026-04-23,36,36,0,0
ES-IPS_TM_12,ES,2026-04-24,11,11,0,0
ES-IPS_TM_12,ES,2026-04-26,1,1,0,0
ES-IPS_TM_12,ES,2026-04-27,5,5,0,0
ES-IPS_TM_12,ES,2026-04-28,11,11,0,0
ES-IPS_TM_12,ES,2026-04-29,18,18,0,0
ES-IPS_TM_12,ES,2026-04-30,23,23,0,0
ES-IPS_TM_12,ES,2026-05-01,12,12,0,0
ES-IPS_TM_12,ES,2026-05-04,9,9,0,0
ES-IPS_TM_12,ES,2026-05-05,5,5,0,0
ES-IPS_TM_12,ES,2026-05-06,18,18,0,0
ES-IPS_TM_12,ES,2026-05-07,17,17,0,0
ES-IPS_TM_12,ES,2026-05-08,2,2,0,0
ES-IPS_TM_12,ES,2026-05-10,2,2,0,0
ES-IPS_TM_12,ES,2026-05-12,24,24,0,0
ES-IPS_TM_12,ES,2026-05-13,19,19,0,0
ES-IPS_TM_12,ES,2026-05-14,25,25,0,0
ES-IPS_TM_12,ES,2026-05-15,29,29,0,0
ES-IPS_TM_12,ES,2026-05-17,2,2,0,0
ES-IPS_TM_12,ES,2026-05-18,48,48,0,0
ES-IPS_TM_12,ES,2026-05-19,43,43,0,0
ES-IPS_TM_12,ES,2026-05-20,29,29,0,0
ES-IPS_TM_12,ES,2026-05-21,34,34,0,0
ES-IPS_TM_12,ES,2026-05-22,15,15,0,0
ES-IPS_TM_12,ES,2026-05-25,7,7,0,0
ES-IPS_TM_12,ES,2026-05-26,10,10,0,0
ES-IPS_TM_12,ES,2026-05-27,14,14,0,0
ES-IPS_TM_12,ES,2026-05-28,9,9,0,0
ES-IPS_TM_12,ES,2026-05-29,7,7,0,0
ES-IPS_TM_12,ES,2026-06-01,5,5,0,0
ES-IPS_TM_12,ES,2026-06-02,2,2,0,0
ES-IPS_TM_12,ES,2026-06-23,16,16,0,0
ES-IPS_TM_12,ES,2026-06-24,30,30,0,0
ES-IPS_TM_12,ES,2026-06-25,39,39,0,0
ES-IPS_TM_12,ES,2026-06-26,28,28,0,0
ES-IPS_TM_12,ES,2026-06-29,21,21,0,0
ES-IPS_TM_12,ES,2026-06-30,11,11,0,0
ES-IPS_TM_12,ES,2026-07-01,8,8,0,0
ES-IPS_TM_12,ES,2026-07-02,30,30,0,0
ES-IPS_TM_12,ES,2026-07-03,1,1,0,0
ES-IPS_TM_12,ES,2026-07-05,1,1,0,0
ES-IPS_TM_12,ES,2026-07-06,7,7,0,0
ES-IPS_TM_12,ES,2026-07-07,19,19,0,0
ES-IPS_TM_12,ES,2026-07-08,16,16,0,0
ES-IPS_TM_12,ES,2026-07-09,9,9,0,0
ES-IPS_TM_12,ES,2026-07-10,11,11,0,0
ES-IPS_TM_12,ES,2026-07-13,21,21,0,0
ES-IPS_TM_12,ES,2026-07-14,19,19,0,0
ES-IPS_TM_12,ES,2026-07-15,16,16,0,0
ES-IPS_TM_12,ES,2026-07-16,23,23,0,0
ES-IPS_TM_12,ES,2026-07-17,23,23,0,0
ES-IPS_TM_13,ES,2024-05-23,1,1,0,0
ES-IPS_TM_13,ES,2024-05-24,5,5,0,0
ES-IPS_TM_13,ES,2024-05-28,5,5,0,0
ES-IPS_TM_13,ES,2024-05-29,11,11,0,0
ES-IPS_TM_13,ES,2024-05-30,4,4,0,0
ES-IPS_TM_13,ES,2024-05-31,23,23,0,0
ES-IPS_TM_13,ES,2024-06-03,12,12,0,0
ES-IPS_TM_13,ES,2024-06-04,19,19,0,0
ES-IPS_TM_13,ES,2024-06-05,23,23,0,0
ES-IPS_TM_13,ES,2024-06-06,3,3,0,0
ES-IPS_TM_13,ES,2024-06-07,12,12,0,0
ES-IPS_TM_13,ES,2024-06-10,2,2,0,0
ES-IPS_TM_13,ES,2024-06-11,3,3,0,0
ES-IPS_TM_13,ES,2024-06-12,14,14,0,0
ES-IPS_TM_13,ES,2024-06-13,15,15,0,0
ES-IPS_TM_13,ES,2024-06-14,16,16,0,0
ES-IPS_TM_13,ES,2024-06-17,3,3,0,0
ES-IPS_TM_13,ES,2024-06-18,7,7,0,0
ES-IPS_TM_13,ES,2024-06-20,7,7,0,0
ES-IPS_TM_13,ES,2024-06-21,9,9,0,0
ES-IPS_TM_13,ES,2024-06-24,17,17,0,0
ES-IPS_TM_13,ES,2024-06-25,7,7,0,0
ES-IPS_TM_13,ES,2024-06-26,3,3,0,0
ES-IPS_TM_13,ES,2024-06-27,11,11,0,0
ES-IPS_TM_13,ES,2024-06-28,8,8,0,0
ES-IPS_TM_13,ES,2024-07-01,9,9,0,0
ES-IPS_TM_13,ES,2024-07-02,5,5,0,0
ES-IPS_TM_13,ES,2024-07-03,3,3,0,0
ES-IPS_TM_13,ES,2024-07-04,1,1,0,0
ES-IPS_TM_13,ES,2024-07-05,4,4,0,0
ES-IPS_TM_13,ES,2024-07-08,6,6,0,0
ES-IPS_TM_13,ES,2024-07-09,3,3,0,0
ES-IPS_TM_13,ES,2024-07-10,7,7,0,0
ES-IPS_TM_13,ES,2024-07-11,13,13,0,0
ES-IPS_TM_13,ES,2024-07-12,11,11,0,0
ES-IPS_TM_13,ES,2024-07-15,11,11,0,0
ES-IPS_TM_13,ES,2024-07-16,7,7,0,0
ES-IPS_TM_13,ES,2024-07-17,10,10,0,0
ES-IPS_TM_13,ES,2024-07-18,10,10,0,0
ES-IPS_TM_13,ES,2024-07-19,8,8,0,0
ES-IPS_TM_13,ES,2024-07-22,5,5,0,0
ES-IPS_TM_13,ES,2024-07-23,7,7,0,0
ES-IPS_TM_13,ES,2024-07-24,4,4,0,0
ES-IPS_TM_13,ES,2024-07-25,21,21,0,0
ES-IPS_TM_13,ES,2024-07-26,4,4,0,0
ES-IPS_TM_13,ES,2024-07-29,10,10,0,0
ES-IPS_TM_13,ES,2024-07-30,14,14,0,0
ES-IPS_TM_13,ES,2024-07-31,11,11,0,0
ES-IPS_TM_13,ES,2024-08-01,9,9,0,0
ES-IPS_TM_13,ES,2024-08-02,23,23,0,0
ES-IPS_TM_13,ES,2024-08-05,46,46,0,0
ES-IPS_TM_13,ES,2024-08-06,23,23,0,0
ES-IPS_TM_13,ES,2024-08-07,28,28,0,0
ES-IPS_TM_13,ES,2024-08-08,12,12,0,0
ES-IPS_TM_13,ES,2024-08-09,5,5,0,0
ES-IPS_TM_13,ES,2024-08-12,10,10,0,0
ES-IPS_TM_13,ES,2024-08-13,12,12,0,0
ES-IPS_TM_13,ES,2024-08-14,9,9,0,0
ES-IPS_TM_13,ES,2024-08-15,10,10,0,0
ES-IPS_TM_13,ES,2024-08-16,1,1,0,0
ES-IPS_TM_13,ES,2024-08-19,6,6,0,0
ES-IPS_TM_13,ES,2024-08-20,3,3,0,0
ES-IPS_TM_13,ES,2024-08-21,3,3,0,0
ES-IPS_TM_13,ES,2024-08-22,14,14,0,0
ES-IPS_TM_13,ES,2024-08-23,7,7,0,0
ES-IPS_TM_13,ES,2024-08-26,5,5,0,0
ES-IPS_TM_13,ES,2024-08-27,19,19,0,0
ES-IPS_TM_13,ES,2024-08-29,15,15,0,0
ES-IPS_TM_13,ES,2024-08-30,8,8,0,0
ES-IPS_TM_13,ES,2024-09-02,5,5,0,0
ES-IPS_TM_13,ES,2024-09-03,11,11,0,0
ES-IPS_TM_13,ES,2024-09-04,13,13,0,0
ES-IPS_TM_13,ES,2024-09-05,11,11,0,0
ES-IPS_TM_13,ES,2024-09-06,14,14,0,0
ES-IPS_TM_13,ES,2024-09-09,19,19,0,0
ES-IPS_TM_13,ES,2024-09-10,25,25,0,0
ES-IPS_TM_13,ES,2024-09-11,14,14,0,0
ES-IPS_TM_13,ES,2024-09-12,1,1,0,0
ES-IPS_TM_13,ES,2024-09-13,3,3,0,0
ES-IPS_TM_13,ES,2024-09-16,9,9,0,0
ES-IPS_TM_13,ES,2024-09-17,4,4,0,0
ES-IPS_TM_13,ES,2024-09-18,19,19,0,0
ES-IPS_TM_13,ES,2024-09-19,18,18,0,0
ES-IPS_TM_13,ES,2024-09-20,7,7,0,0
ES-IPS_TM_13,ES,2024-09-23,7,7,0,0
ES-IPS_TM_13,ES,2024-09-24,12,12,0,0
ES-IPS_TM_13,ES,2024-09-25,6,6,0,0
ES-IPS_TM_13,ES,2024-09-26,7,7,0,0
ES-IPS_TM_13,ES,2024-09-27,3,3,0,0
ES-IPS_TM_13,ES,2024-09-30,3,3,0,0
ES-IPS_TM_13,ES,2024-10-01,8,8,0,0
ES-IPS_TM_13,ES,2024-10-02,9,9,0,0
ES-IPS_TM_13,ES,2024-10-03,12,12,0,0
ES-IPS_TM_13,ES,2024-10-04,13,13,0,0
ES-IPS_TM_13,ES,2024-10-07,6,6,0,0
ES-IPS_TM_13,ES,2024-10-08,7,7,0,0
